[INFO] 1777668536290 - https://abubujs.org/libs/Abubu.latest.js 14591:8 "***********************************"
[INFO] 1777668536468 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "56\t" "const float Kbufsr = 0.3;"
[INFO] 1777668536468 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "57\t" "const float Bufss = 0.4;"
[INFO] 1777668536468 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "58\t" "const float Kbufss = 0.00025;"
[INFO] 1777668536468 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "59\t" "const float Vmaxup = 0.006375;"
[INFO] 1777668536468 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "60\t" "const float Kup = 0.00025;"
[INFO] 1777668536468 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "61\t" "const float Vrel = 0.102;"
[INFO] 1777668536469 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "62\t" "const float k3 = 0.06;"
[INFO] 1777668536469 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "63\t" "const float k4 = 0.005;"
[INFO] 1777668536469 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "64\t" "const float k1prime = 0.15;"
[INFO] 1777668536469 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "65\t" "const float k2prime = 0.045;"
[INFO] 1777668536469 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "66\t" "const float EC = 1.5;"
[INFO] 1777668536469 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "67\t" "const float maxsr = 2.5;"
[INFO] 1777668536469 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "68\t" "const float minsr = 1.0;"
[INFO] 1777668536469 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "69\t" "const float Vleak = 0.00036;"
[INFO] 1777668536469 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "70\t" "const float Vxfer = 0.0038;"
[INFO] 1777668536469 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "71\t" "const float RR = 8314.3;"
[INFO] 1777668536469 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "72\t" "const float FF = 96486.7;"
[INFO] 1777668536469 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "73\t" "const float TT = 310.0;"
[INFO] 1777668536469 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "74\t" "const float CAPACITANCE = 0.185;"
[INFO] 1777668536469 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "75\t" "const float Gks = 0.392;"
[INFO] 1777668536469 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "76\t" "const float Gto = 0.294;"
[INFO] 1777668536469 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "77\t" "const float Gkr = 0.153;"
[INFO] 1777668536469 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "78\t" "const float pKNa = 0.03;"
[INFO] 1777668536469 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "79\t" "const float GK1 = 5.405;"
[INFO] 1777668536469 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "80\t" "const float alphanaca = 2.5;"
[INFO] 1777668536469 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "81\t" "const float GNa = 14.838;"
[INFO] 1777668536469 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "82\t" "const float GbNa = 0.00029;"
[INFO] 1777668536469 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "83\t" "const float KmK = 1.0;"
[INFO] 1777668536470 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "84\t" "const float KmNa = 40.0;"
[INFO] 1777668536470 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "85\t" "const float knak = 2.724;"
[INFO] 1777668536470 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "86\t" "const float GCaL = 3.98e-05;"
[INFO] 1777668536470 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "87\t" "const float GbCa = 0.000592;"
[INFO] 1777668536470 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "88\t" "const float knaca = 1000.0;"
[INFO] 1777668536470 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "89\t" "const float KmNai = 87.5;"
[INFO] 1777668536470 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "90\t" "const float KmCa = 1.38;"
[INFO] 1777668536470 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "91\t" "const float ksat = 0.1;"
[INFO] 1777668536470 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "92\t" "const float n = 0.35;"
[INFO] 1777668536470 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "93\t" "const float GpCa = 0.1238;"
[INFO] 1777668536470 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "94\t" "const float KpCa = 0.0005;"
[INFO] 1777668536470 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "95\t" "const float GpK = 0.0146;"
[INFO] 1777668536470 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "96\t" "const float diffCoef = 0.001;"
[INFO] 1777668536470 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "97\t" ""
[INFO] 1777668536470 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "98\t" "/* helper functions ---------------------------------------------------- */"
[INFO] 1777668536470 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "99\t" "float revNa(float Nai) { return (FF/(RR))*log(Nao/Nai); }"
[INFO] 1777668536470 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "100\t" "float revK (float Ki)  { return (FF/(RR))*log(Ko/Ki); }"
[INFO] 1777668536470 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "101\t" "float revCa(float Ca)  { return (FF/(RR))*0.5*log(Cao/Ca); }"
[INFO] 1777668536470 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "102\t" ""
[INFO] 1777668536470 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "103\t" "float fastExp(float x){ return exp(x); }"
[INFO] 1777668536470 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "104\t" ""
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "105\t" "/* main ---------------------------------------------------------------- */"
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "106\t" "void main(){"
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "107\t" "    vec2 size = vec2(textureSize(inTexture1,0));"
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "108\t" "    vec2 ii = vec2(1.0,0.0)/size;"
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "109\t" "    vec2 jj = vec2(0.0,1.0)/size;"
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "110\t" ""
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "111\t" "    /* read current state */"
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "112\t" "    vec4 color1 = texture(inTexture1, cc);"
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "113\t" "    vec4 color2 = texture(inTexture2, cc);"
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "114\t" "    vec4 color3 = texture(inTexture3, cc);"
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "115\t" "    vec4 color4 = texture(inTexture4, cc);"
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "116\t" "    vec4 color5 = texture(inTexture5, cc);"
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "117\t" ""
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "118\t" "    /* unpack */"
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "119\t" "    float V   = r1;"
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "120\t" "    float sRR = g1;"
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "121\t" "    float Nai = b1;"
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "122\t" "    float Ki  = a1;"
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "123\t" ""
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "124\t" "    float Cai   = r2;"
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "125\t" "    float CaSS  = g2;"
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "126\t" "    float CaSR  = b2;"
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "127\t" "    float ISumCa= a2;"
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "128\t" ""
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "129\t" "    float sm = r3;"
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "130\t" "    float sh = g3;"
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "131\t" "    float sj = b3;"
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "132\t" "    float sxs = a3;"
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "133\t" ""
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "134\t" "    float sd   = r4;"
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "135\t" "    float sf   = g4;"
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "136\t" "    float sf2  = b4;"
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "137\t" "    float sfcass = a4;"
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "138\t" ""
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "139\t" "    float sr    = r5;"
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "140\t" "    float ss    = g5;"
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "141\t" "    float sxr1  = b5;"
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "142\t" "    float sxr2  = a5;"
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "143\t" ""
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "144\t" "    /* --------------------------------------------------------------"
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "145\t" "       Neumann (noâ€‘flux) boundary handling: mirror the interior value"
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "146\t" "       when a neighbour would lie outside the domain. */"
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "147\t" "    vec2 left  = cc - ii;"
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "148\t" "    vec2 right = cc + ii;"
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "149\t" "    vec2 down  = cc - jj;"
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "150\t" "    vec2 up    = cc + jj;"
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "151\t" ""
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "152\t" "    left  = clamp(left , vec2(0.0), vec2(1.0)-ii);"
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "153\t" "    right = clamp(right, vec2(0.0), vec2(1.0)-ii);"
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "154\t" "    down  = clamp(down , vec2(0.0), vec2(1.0)-jj);"
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "155\t" "    up    = clamp(up   , vec2(0.0), vec2(1.0)-jj);"
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "156\t" ""
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "157\t" "    float V_left  = texture(inTexture1, left ).r;"
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "158\t" "    float V_right = texture(inTexture1, right).r;"
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "159\t" "    float V_down  = texture(inTexture1, down ).r;"
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "160\t" "    float V_up    = texture(inTexture1, up   ).r;"
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "161\t" ""
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "162\t" "    /* Laplacian for V (diffusion) */"
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "163\t" "    float lapV = (V_left + V_right + V_up + V_down - 4.0*V) / (dx*dx);"
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "164\t" "    float diffTerm = diffCoef * lapV;"
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "165\t" ""
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "166\t" "    /* --------------------------------------------------------------"
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "167\t" "       Ionic reversal potentials */"
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "168\t" "    float ENa = revNa(Nai);"
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "169\t" "    float EK  = revK(Ki);"
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "170\t" "    float ECa = revCa(CaSS);"
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "171\t" ""
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "172\t" "    /* --------------------------------------------------------------"
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "173\t" "       Gating variable steadyâ€‘states and time constants */"
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "174\t" ""
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "175\t" "    /* m â€“ fast Na activation (analytic update) */"
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "176\t" "    float minft = 1.0 / pow(1.0 + exp((-56.86 - V)/9.03), 2.0);"
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "177\t" "    float AM = 1.0 / (1.0 + exp((-60.0 - V)/5.0));"
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "178\t" "    float BM = 0.1 / (1.0 + exp((V + 35.0)/5.0)) + 0.10 / (1.0 + exp((V - 50.0)/200.0));"
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "179\t" "    float tauM = AM * BM;"
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "180\t" "    float exptaum = exp(-dt / tauM);"
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "181\t" "    sm = minft - (minft - sm) * exptaum;"
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "182\t" ""
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "183\t" "    /* h â€“ fast Na inactivation */"
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "184\t" "    float hinft = 1.0 / pow(1.0 + exp((V + 71.55)/7.43), 2.0);"
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "185\t" "    float AH, BH;"
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "186\t" "    if (V >= -40.0){"
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "187\t" "        AH = 0.0;"
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "188\t" "        BH = 0.77 / (0.13 * (1.0 + exp(-(V + 10.66)/11.1)));"
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "189\t" "    }else{"
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "190\t" "        AH = 0.057 * exp(-(V + 80.0)/6.8);"
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "191\t" "        BH = 2.7 * exp(0.079 * V) + 3.1e5 * exp(0.3485 * V);"
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "192\t" "    }"
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "193\t" "    float tauH = 1.0 / (AH + BH);"
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "194\t" "    float exptauh = exp(-dt / tauH);"
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "195\t" "    sh = hinft - (hinft - sh) * exptauh;"
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "196\t" ""
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "197\t" "    /* j â€“ fast Na inactivation */"
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "198\t" "    float AJ, BJ;"
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "199\t" "    if (V >= -40.0){"
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "200\t" "        AJ = 0.0;"
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "201\t" "        BJ = 0.6 * exp(0.057 * V) / (1.0 + exp(-0.1 * (V + 32.0)));"
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "202\t" "    }else{"
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "203\t" "        AJ = ((-2.5428e4 * exp(0.2444 * V) - 6.948e-6 * exp(-0.04391 * V)) * (V + 37.78))"
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "204\t" "              / (1.0 + exp(0.311 * (V + 79.23)));"
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "205\t" "        BJ = 0.02424 * exp(-0.01052 * V) / (1.0 + exp(-0.1378 * (V + 40.14)));"
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "206\t" "    }"
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "207\t" "    float tauJ = 1.0 / (AJ + BJ);"
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "208\t" "    float exptauj = exp(-dt / tauJ);"
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "209\t" "    sj = hinft - (hinft - sj) * exptauj;"
[INFO] 1777668536471 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "210\t" ""
[INFO] 1777668536472 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "211\t" "    /* xs â€“ slow K activation (X_s) */"
[INFO] 1777668536472 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "212\t" "    float xsinft = 1.0 / (1.0 + exp((-5.0 - V)/14.0));"
[INFO] 1777668536472 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "213\t" "    float Axs = 1400.0 / sqrt(1.0 + exp((5.0 - V)/6.0));"
[INFO] 1777668536472 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "214\t" "    float Bxs = 1.0 / (1.0 + exp((V - 35.0)/15.0));"
[INFO] 1777668536472 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "215\t" "    float tauXs = Axs * Bxs + 80.0;"
[INFO] 1777668536472 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "216\t" "    float exptauxs = exp(-dt / tauXs);"
[INFO] 1777668536472 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "217\t" "    sxs = xsinft - (xsinft - sxs) * exptauxs;"
[INFO] 1777668536472 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "218\t" ""
