[INFO] 1777668590238 - https://abubujs.org/libs/Abubu.latest.js 14591:8 "***********************************"
[INFO] 1777668590413 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "76\t" "float revK (float Ki)  { return (FF/RR) * log(Ko/Ki); }"
[INFO] 1777668590413 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "77\t" "float revCa(float Ca)  { return (FF/RR) * 0.5 * log(Cao/Ca); }"
[INFO] 1777668590413 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "78\t" ""
[INFO] 1777668590413 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "79\t" "/* -------------------------------------------------------------------- */"
[INFO] 1777668590413 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "80\t" "void main()"
[INFO] 1777668590413 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "81\t" "{"
[INFO] 1777668590413 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "82\t" "    vec2 size = vec2(textureSize(inTexture1, 0));"
[INFO] 1777668590413 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "83\t" "    vec2 ii = vec2(1.0, 0.0) / size;"
[INFO] 1777668590413 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "84\t" "    vec2 jj = vec2(0.0, 1.0) / size;"
[INFO] 1777668590413 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "85\t" ""
[INFO] 1777668590413 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "86\t" "    /* read state ----------------------------------------------------- */"
[INFO] 1777668590413 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "87\t" "    vec4 c1 = texture(inTexture1, cc);"
[INFO] 1777668590413 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "88\t" "    vec4 c2 = texture(inTexture2, cc);"
[INFO] 1777668590413 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "89\t" "    vec4 c3 = texture(inTexture3, cc);"
[INFO] 1777668590413 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "90\t" "    vec4 c4 = texture(inTexture4, cc);"
[INFO] 1777668590413 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "91\t" "    vec4 c5 = texture(inTexture5, cc);"
[INFO] 1777668590413 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "92\t" ""
[INFO] 1777668590413 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "93\t" "    float V   = c1.r;"
[INFO] 1777668590413 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "94\t" "    float sRR = c1.g;"
[INFO] 1777668590414 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "95\t" "    float Nai = c1.b;"
[INFO] 1777668590414 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "96\t" "    float Ki  = c1.a;"
[INFO] 1777668590414 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "97\t" ""
[INFO] 1777668590414 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "98\t" "    float Cai   = c2.r;"
[INFO] 1777668590414 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "99\t" "    float CaSS  = c2.g;"
[INFO] 1777668590414 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "100\t" "    float CaSR  = c2.b;"
[INFO] 1777668590414 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "101\t" "    float ISumCa= c2.a;"
[INFO] 1777668590414 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "102\t" ""
[INFO] 1777668590414 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "103\t" "    float sm = c3.r;"
[INFO] 1777668590414 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "104\t" "    float sh = c3.g;"
[INFO] 1777668590414 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "105\t" "    float sj = c3.b;"
[INFO] 1777668590414 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "106\t" "    float sxs = c3.a;"
[INFO] 1777668590414 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "107\t" ""
[INFO] 1777668590415 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "108\t" "    float sd   = c4.r;"
[INFO] 1777668590415 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "109\t" "    float sf   = c4.g;"
[INFO] 1777668590415 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "110\t" "    float sf2  = c4.b;"
[INFO] 1777668590415 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "111\t" "    float sfcass = c4.a;"
[INFO] 1777668590415 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "112\t" ""
[INFO] 1777668590415 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "113\t" "    float sr = c5.r;"
[INFO] 1777668590415 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "114\t" "    float ss = c5.g;"
[INFO] 1777668590415 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "115\t" "    float sxr1 = c5.b;"
[INFO] 1777668590415 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "116\t" "    float sxr2 = c5.a;"
[INFO] 1777668590415 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "117\t" ""
[INFO] 1777668590415 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "118\t" "    /* Neumann boundary (mirror) -------------------------------------- */"
[INFO] 1777668590415 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "119\t" "    vec2 left  = clamp(cc - ii, vec2(0.0), vec2(1.0) - ii);"
[INFO] 1777668590415 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "120\t" "    vec2 right = clamp(cc + ii, vec2(0.0), vec2(1.0) - ii);"
[INFO] 1777668590415 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "121\t" "    vec2 down  = clamp(cc - jj, vec2(0.0), vec2(1.0) - jj);"
[INFO] 1777668590415 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "122\t" "    vec2 up    = clamp(cc + jj, vec2(0.0), vec2(1.0) - jj);"
[INFO] 1777668590415 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "123\t" ""
[INFO] 1777668590415 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "124\t" "    float Vl = texture(inTexture1, left ).r;"
[INFO] 1777668590415 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "125\t" "    float Vr = texture(inTexture1, right).r;"
[INFO] 1777668590415 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "126\t" "    float Vd = texture(inTexture1, down ).r;"
[INFO] 1777668590415 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "127\t" "    float Vu = texture(inTexture1, up   ).r;"
[INFO] 1777668590415 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "128\t" ""
[INFO] 1777668590415 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "129\t" "    float lapV = (Vl + Vr + Vu + Vd - 4.0*V) / (dx*dx);"
[INFO] 1777668590415 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "130\t" "    float diffTerm = diffCoef * lapV;"
[INFO] 1777668590415 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "131\t" ""
[INFO] 1777668590415 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "132\t" "    /* reversal potentials -------------------------------------------- */"
[INFO] 1777668590415 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "133\t" "    float ENa = revNa(Nai);"
[INFO] 1777668590415 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "134\t" "    float EK  = revK(Ki);"
[INFO] 1777668590415 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "135\t" "    float ECa = revCa(CaSS);"
[INFO] 1777668590415 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "136\t" ""
[INFO] 1777668590415 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "137\t" "    /* ---- gating variables ------------------------------------------ */"
[INFO] 1777668590415 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "138\t" ""
[INFO] 1777668590415 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "139\t" "    /* m â€“ fast Na activation (analytic) */"
[INFO] 1777668590415 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "140\t" "    float minft = 1.0 / pow(1.0 + exp((-56.86 - V)/9.03), 2.0);"
[INFO] 1777668590415 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "141\t" "    float AM = 1.0 / (1.0 + exp((-60.0 - V)/5.0));"
[INFO] 1777668590415 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "142\t" "    float BM = 0.1 / (1.0 + exp((V + 35.0)/5.0)) + 0.10 / (1.0 + exp((V - 50.0)/200.0));"
[INFO] 1777668590415 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "143\t" "    float tauM = AM * BM;"
[INFO] 1777668590415 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "144\t" "    float exptaum = exp(-dt / tauM);"
[INFO] 1777668590415 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "145\t" "    sm = minft - (minft - sm) * exptaum;"
[INFO] 1777668590415 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "146\t" ""
[INFO] 1777668590415 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "147\t" "    /* h â€“ fast Na inactivation */"
[INFO] 1777668590415 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "148\t" "    float hinft = 1.0 / pow(1.0 + exp((V + 71.55)/7.43), 2.0);"
[INFO] 1777668590415 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "149\t" "    float AH, BH;"
[INFO] 1777668590415 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "150\t" "    if (V >= -40.0) {"
[INFO] 1777668590415 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "151\t" "        AH = 0.0;"
[INFO] 1777668590415 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "152\t" "        BH = 0.77 / (0.13 * (1.0 + exp(-(V + 10.66)/11.1)));"
[INFO] 1777668590415 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "153\t" "    } else {"
[INFO] 1777668590415 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "154\t" "        AH = 0.057 * exp(-(V + 80.0)/6.8);"
[INFO] 1777668590415 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "155\t" "        BH = 2.7 * exp(0.079 * V) + 3.1e5 * exp(0.3485 * V);"
[INFO] 1777668590415 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "156\t" "    }"
[INFO] 1777668590415 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "157\t" "    float tauH = 1.0 / (AH + BH);"
[INFO] 1777668590415 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "158\t" "    float exptauh = exp(-dt / tauH);"
[INFO] 1777668590416 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "159\t" "    sh = hinft - (hinft - sh) * exptauh;"
[INFO] 1777668590416 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "160\t" ""
[INFO] 1777668590416 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "161\t" "    /* j â€“ fast Na inactivation */"
[INFO] 1777668590416 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "162\t" "    float AJ, BJ;"
[INFO] 1777668590416 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "163\t" "    if (V >= -40.0) {"
[INFO] 1777668590416 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "164\t" "        AJ = 0.0;"
[INFO] 1777668590416 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "165\t" "        BJ = 0.6 * exp(0.057 * V) / (1.0 + exp(-0.1 * (V + 32.0)));"
[INFO] 1777668590416 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "166\t" "    } else {"
[INFO] 1777668590416 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "167\t" "        AJ = ((-2.5428e4 * exp(0.2444 * V) - 6.948e-6 * exp(-0.04391 * V)) * (V + 37.78))"
[INFO] 1777668590416 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "168\t" "              / (1.0 + exp(0.311 * (V + 79.23)));"
[INFO] 1777668590416 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "169\t" "        BJ = 0.02424 * exp(-0.01052 * V) / (1.0 + exp(-0.1378 * (V + 40.14)));"
[INFO] 1777668590416 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "170\t" "    }"
[INFO] 1777668590416 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "171\t" "    float tauJ = 1.0 / (AJ + BJ);"
[INFO] 1777668590416 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "172\t" "    float exptauj = exp(-dt / tauJ);"
[INFO] 1777668590416 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "173\t" "    sj = hinft - (hinft - sj) * exptauj;"
[INFO] 1777668590416 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "174\t" ""
[INFO] 1777668590416 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "175\t" "    /* xs â€“ slow K activation */"
[INFO] 1777668590416 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "176\t" "    float xsinft = 1.0 / (1.0 + exp((-5.0 - V)/14.0));"
[INFO] 1777668590416 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "177\t" "    float Axs = 1400.0 / sqrt(1.0 + exp((5.0 - V)/6.0));"
[INFO] 1777668590416 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "178\t" "    float Bxs = 1.0 / (1.0 + exp((V - 35.0)/15.0));"
[INFO] 1777668590416 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "179\t" "    float tauXs = Axs * Bxs + 80.0;"
[INFO] 1777668590416 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "180\t" "    float exptauxs = exp(-dt / tauXs);"
[INFO] 1777668590416 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "181\t" "    sxs = xsinft - (xsinft - sxs) * exptauxs;"
[INFO] 1777668590416 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "182\t" ""
[INFO] 1777668590416 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "183\t" "    /* d â€“ Lâ€‘type Ca activation */"
[INFO] 1777668590416 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "184\t" "    float d_inf = 1.0 / (1.0 + exp((-8.0 - V)/7.5));"
[INFO] 1777668590416 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "185\t" "    float tau_d = d_inf * (1.0 - exp((-8.0 - V)/7.5)) / (0.035 * (V + 8.0));"
[INFO] 1777668590416 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "186\t" "    float expdtau_d = exp(-dt / tau_d);"
[INFO] 1777668590416 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "187\t" "    sd = d_inf - (d_inf - sd) * expdtau_d;"
[INFO] 1777668590416 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "188\t" ""
[INFO] 1777668590416 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "189\t" "    /* f â€“ Lâ€‘type Ca inactivation */"
[INFO] 1777668590416 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "190\t" "    float f_inf = 1.0 / (1.0 + exp((V + 20.0)/7.0));"
[INFO] 1777668590416 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "191\t" "    float tau_f = 9.0 / (0.0197 * exp(-0.0337 * pow(V + 10.0, 2.0)) + 0.02);"
[INFO] 1777668590416 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "192\t" "    float expdtau_f = exp(-dt / tau_f);"
[INFO] 1777668590416 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "193\t" "    sf = f_inf - (f_inf - sf) * expdtau_f;"
[INFO] 1777668590416 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "194\t" ""
[INFO] 1777668590416 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "195\t" "    /* f2 â€“ second Ca inactivation */"
[INFO] 1777668590416 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "196\t" "    float f2_inf = 0.67 / (1.0 + exp((V + 35.0)/7.0)) + 0.33;"
[INFO] 1777668590416 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "197\t" "    float tau_f2 = 3.0;"
[INFO] 1777668590416 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "198\t" "    float expdtau_f2 = exp(-dt / tau_f2);"
[INFO] 1777668590416 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "199\t" "    sf2 = f2_inf - (f2_inf - sf2) * expdtau_f2;"
[INFO] 1777668590416 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "200\t" ""
[INFO] 1777668590416 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "201\t" "    /* fcass â€“ Caâ€‘dependent inactivation (subspace) */"
[INFO] 1777668590416 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "202\t" "    float fcass_inf = 1.0 / (1.0 + pow(CaSS/0.00035, 8.0));"
[INFO] 1777668590416 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "203\t" "    float tau_fcass = 2.0;"
[INFO] 1777668590416 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "204\t" "    float expdtau_fcass = exp(-dt / tau_fcass);"
[INFO] 1777668590416 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "205\t" "    sfcass = fcass_inf - (fcass_inf - sfcass) * expdtau_fcass;"
[INFO] 1777668590416 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "206\t" ""
[INFO] 1777668590416 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "207\t" "    /* xr1 â€“ IKr rapid activation */"
[INFO] 1777668590416 - https://abubujs.org/libs/Abubu.latest.js 14569:16 "208\t" "    float xr1_inf = 1.0 / (1.0 + exp((-26.0 - V)/7.0));"
